PMC3040193	R06006	81	88	PC 38:4
PMC3040193	R06011	0	7	PC 28:1
PMC3040193	R06011	9	16	PC 30:2
PMC3040193	R06011	21	28	PC 38:0
PMC3040193	R06012	0	7	PC 32:0
PMC3040193	R06012	12	19	PC 36:0
PMC3040193	R06012	144	151	PC 40:2
PMC3064854	D00021	131	137	FA 4:0
PMC3064854	R01042	27	33	FA 4:0
PMC3064854	R01062	80	86	FA 4:0
PMC3064854	R01074	86	92	FA 4:0
PMC3087804	D00033	117	124	PI 38:4
PMC3087804	R01008	248	255	PC 38:6
PMC3087804	R01008	239	246	PC 40:5
PMC3087804	R01008	230	237	PC 40:6
PMC3087804	R01008	293	300	PE 38:4
PMC3087804	R01008	284	291	PE 38:5
PMC3087804	R01008	275	282	PE 38:6
PMC3087804	R01008	266	273	PE 40:5
PMC3087804	R01008	257	264	PE 40:6
PMC3087804	R01012	99	106	TG 52:5
PMC3087804	R02003	125	134	ST 27:1;O
PMC3134066	A01013	200	206	FA 4:0
PMC3134066	M00014	130	137	FA 17:0
PMC3134066	M02001	130	137	FA 17:0
PMC3136924	M04011	0	9	ST 27:1;O
PMC3150939	D00007	0	7	PA 32:0
PMC3150939	D00010	0	7	PA 38:4
PMC3150939	R00011	5	12	PA 32:0
PMC3150939	R00018	93	100	PA 32:0
PMC3150939	R00021	63	70	PI 38:4
PMC3150939	R01005	75	82	PA 38:4
PMC3150939	R01005	87	94	PG 36:2
PMC3150939	R01006	0	7	PA 38:4
PMC3150939	R01006	101	108	PG 36:2
PMC3192752	A00005	80	89	ST 27:1;O
PMC3192752	M00000	54	63	ST 27:1;O
PMC3192752	R00000	73	82	ST 27:1;O
PMC3206149	A00006	179	187	LPA 16:0
PMC3206149	D00009	316	324	LPA 16:0
PMC3206149	D00009	316	324	LPA 16:0
PMC3206149	D00017	166	174	LPC 18:0
PMC3206149	D00021	68	76	LPA 16:0
PMC3206149	D00022	48	56	LPA 16:0
PMC3206149	D00022	48	56	LPA 16:0
PMC3206149	M01001	171	183	LPA 16:0/0:0
PMC3206149	M01001	185	197	LPA 17:0/0:0
PMC3206149	M01001	129	141	LPC 14:0/0:0
PMC3206149	M01001	143	155	LPC 15:0/0:0
PMC3206149	M01001	157	169	LPC 16:0/0:0
PMC3206149	M01001	199	211	LPC 18:0/0:0
PMC3206149	M01001	217	229	LPC 18:1/0:0
PMC3206149	M01003	22	29	FA 17:0
PMC3206149	M05000	0	8	LPA 16:0
PMC3206149	M05003	0	8	LPA 17:0
PMC3206149	M05004	22	30	LPA 16:0
PMC3206149	M05004	43	51	LPA 17:0
PMC3206149	M06003	103	110	FA 17:0
PMC3206149	M06013	71	78	FA 17:0
PMC3206149	R00027	39	47	LPC 14:0
PMC3206149	R00027	49	57	LPC 20:3
PMC3206149	R00027	63	71	LPC 22:6
PMC3206149	R00032	41	49	LPC 14:0
PMC3206149	R00032	51	59	LPC 16:0
PMC3206149	R00032	61	69	LPC 18:1
PMC3206149	R00032	71	79	LPC 20:2
PMC3206149	R00032	81	89	LPC 20:3
PMC3206149	R00032	91	99	LPC 20:4
PMC3206149	R00032	104	112	LPC 20:5
PMC3206149	R02003	39	47	LPC 14:0
PMC3206149	R02003	49	57	LPC 20:3
PMC3206149	R02003	63	71	LPC 22:6
PMC3206149	R03003	41	49	LPC 14:0
PMC3206149	R03003	51	59	LPC 16:0
PMC3206149	R03003	61	69	LPC 18:1
PMC3206149	R03003	71	79	LPC 20:2
PMC3206149	R03003	81	89	LPC 20:3
PMC3206149	R03003	91	99	LPC 20:4
PMC3206149	R03003	104	112	LPC 20:5
PMC3206149	R04008	47	55	LPC 14:0
PMC3206149	R04010	67	75	LPC 16:0
PMC3206149	R04011	66	74	LPC 16:0
PMC3206149	R04012	27	35	LPC 16:1
PMC3206149	R04013	28	36	LPC 18:0
PMC3206149	R04014	0	8	LPC 18:1
PMC3206149	R04015	28	36	LPC 18:2
PMC3206149	R04017	28	36	LPC 18:3
PMC3206149	R04018	28	36	LPC 20:4
PMC3206149	R06003	123	130	FA 17:0
PMC3206149	R06003	123	130	FA 17:0
PMC3206149	R06005	112	119	FA 24:0
PMC3206149	R06005	140	147	FA 24:1
PMC3206149	R06006	53	60	FA 24:0
PMC3206149	R06006	81	88	FA 24:1
PMC3206149	R06009	207	215	LPA 16:0
PMC3206149	R06009	207	215	LPA 16:0
PMC3206149	R06009	194	202	LPA 17:0
PMC3206149	R06009	114	122	LPC 24:0
PMC3206149	R06014	56	63	FA 15:0
PMC3206149	R06014	65	72	FA 20:4
PMC3206149	R06014	74	81	FA 22:6
PMC3206149	R06014	83	90	FA 24:0
PMC3206149	R06014	95	102	FA 24:1
PMC3206149	R09000	57	64	FA 15:0
PMC3206149	R09000	66	73	FA 20:4
PMC3206149	R09000	75	82	FA 22:6
PMC3206149	R09000	84	91	FA 24:0
PMC3206149	R09000	96	103	FA 24:1
PMC3206149	R10000	145	153	LPC 24:0
PMC3206149	R11001	37	45	LPA 16:0
PMC3206149	R11002	20	28	LPA 16:0
PMC3206149	R11006	90	98	LPA 16:0
PMC3264576	M00001	52	59	FA 13:0
PMC3264576	M02001	24	31	FA 13:0
PMC3271168	D00049	95	102	PS 40:5
PMC3271168	D00051	82	94	PI 18:0/20:4
PMC3271168	D00051	111	123	PS 18:0/22:4
PMC3271168	R00018	56	63	PS 40:4
PMC3271168	R00021	206	213	PI 38:4
PMC3271168	R00021	183	190	PS 40:4
PMC3271168	R01012	222	229	FA 20:4
PMC3271168	R01012	195	202	PI 36:4
PMC3271168	R01012	147	154	PI 38:4
PMC3271168	R01012	99	106	PS 36:1
PMC3271168	R01012	171	178	PS 40:4
PMC3271168	R01012	123	130	PS 40:6
PMC3279728	D00036	124	131	FA 22:6
PMC3321123	D00024	39	51	FA 20:4;12OH
PMC3321123	D00025	240	247	FA 20:5
PMC3321123	D00026	143	150	FA 22:6
PMC3321123	D00026	93	100	FA 20:5
PMC3321123	D00027	25	32	FA 20:5
PMC3321123	M02005	242	254	LPC 13:0/0:0
PMC3321123	M02012	207	223	Cer 18:1;O2/17:0
PMC3321123	M02012	155	167	DG 14:0_12:0
PMC3321123	M02012	141	153	PC 19:0/19:0
PMC3321123	M02012	127	139	PE 17:0/17:0
PMC3321123	M02012	111	125	SM 18:1;O2/6:0
PMC3321123	M02012	169	186	TG 13:0/13:0/13:0
PMC3321123	M02012	188	205	TG 17:0/17:0/17:0
PMC3334549	M03015	248	264	Cer 18:1;O2/17:0
PMC3334549	M03015	128	140	LPC 17:0/0:0
PMC3334549	M03015	215	227	PC 17:0/17:0
PMC3334549	M03015	309	321	PE 17:0/17:0
PMC3334549	M03015	358	375	TG 17:0/17:0/17:0
PMC3334549	M03016	60	72	LPC 17:0/0:0
PMC3334549	M03016	101	113	PC 17:0/17:0
PMC3334549	M03016	162	179	TG 17:0/17:0/17:0
PMC3334549	R00019	0	8	LPC 16:0
PMC3334549	R00019	13	21	LPC 18:0
PMC3334549	R01017	80	88	LPC 18:0
PMC3334549	R01023	36	44	LPC 18:0
PMC3392268	A00002	51	60	ST 27:1;O
PMC3392268	M00000	54	63	ST 27:1;O
PMC3392268	R00027	30	39	ST 27:1;O
PMC3392268	R02011	30	39	ST 27:1;O
PMC3394708	R00030	13	19	FA 9:0
PMC3419576	D00012	133	141	LPC 16:0
PMC3419576	D00012	113	121	LPC 18:0
PMC3419576	D00012	123	131	LPC 18:1
PMC3419576	D00039	225	233	LPC 16:0
PMC3419576	D00039	235	243	LPC 18:0
PMC3426673	A00004	136	143	FA 22:6
PMC3426673	A00004	124	131	FA 20:5
PMC3426673	A00007	110	120	FA 20:5;OH
PMC3426673	A00007	95	105	FA 20:4;OH
PMC3426673	A02000	30	40	FA 20:5;OH
PMC3426673	A02000	18	28	FA 20:4;OH
PMC3426673	R00015	64	74	FA 20:4;OH
PMC3426673	R00015	64	74	FA 20:4;OH
PMC3426673	R01013	81	91	FA 20:4;OH
PMC3426673	R01015	147	158	FA 20:4;OOH
PMC3426673	R01015	182	193	FA 18:2;OOH
PMC3426673	R01015	147	158	FA 20:4;OOH
PMC3426673	R01027	164	174	FA 20:4;OH
PMC3426673	R03006	81	91	FA 20:4;OH
PMC3426673	R03009	0	11	FA 20:4;OOH
PMC3426673	R03009	35	46	FA 18:2;OOH
PMC3426673	R03009	0	11	FA 20:4;OOH
PMC3426673	R05007	164	174	FA 20:4;OH
PMC3426673	R06008	103	116	FA 20:3;(OH)2
PMC3426673	R06008	154	167	FA 20:4;(OH)2
PMC3426673	R06018	48	61	FA 20:3;(OH)2
PMC3426673	R06018	48	61	FA 20:3;(OH)2
PMC3426673	R06018	48	61	FA 20:3;(OH)2
PMC3426673	R06018	48	61	FA 20:3;(OH)2
PMC3426673	R07005	112	122	FA 20:4;OH
PMC3426673	R07005	112	122	FA 20:4;OH
PMC3426673	R07006	17	27	FA 20:4;OH
PMC3426673	R07006	17	27	FA 20:4;OH
PMC3426673	R07008	35	45	FA 20:4;OH
PMC3426673	R07009	96	106	FA 20:4;OH
PMC3426673	R07010	310	320	FA 20:4;OH
PMC3426673	R07012	53	63	FA 20:4;OH
PMC3426673	R07013	97	107	FA 20:5;OH
PMC3426673	R07013	27	37	FA 20:4;OH
PMC3426673	R07013	97	107	FA 20:5;OH
PMC3426673	R07013	27	37	FA 20:4;OH
PMC3426673	R07015	16	26	FA 20:5;OH
PMC3426673	R07015	16	26	FA 20:5;OH
PMC3426673	R07017	87	97	FA 20:5;OH
PMC3426673	R07018	76	83	FA 20:5
PMC3446261	M01003	156	163	FA 13:0
PMC3493305	M02005	123	132	ST 27:1;O
PMC3568070	A04002	44	54	FA 20:4;OH
PMC3568070	D00001	51	61	FA 20:4;OH
PMC3568070	D00002	69	79	FA 20:4;OH
PMC3568070	M01000	241	253	FA 20:4;15OH
PMC3568070	M01000	337	344	FA 22:6
PMC3568070	M01003	16	28	FA 22:6;17OH
PMC3568070	M01004	34	44	FA 20:4;OH
PMC3568070	M01004	12	24	FA 20:4;15OH
PMC3568070	M01004	227	234	FA 22:6
PMC3568070	M01009	32	45	FA 20:4;(OH)2
PMC3568070	M01015	168	178	FA 20:4;OH
PMC3568070	M01015	168	178	FA 20:4;OH
PMC3568070	M01017	35	45	FA 20:4;OH
PMC3568070	R00008	124	131	FA 22:6
PMC3568070	R00010	61	73	FA 20:4;15OH
PMC3568070	R00021	7	17	FA 20:4;OH
PMC3590212	A00004	196	206	FA 20:3;Ep
PMC3590212	A00005	135	145	FA 18:2;OH
PMC3590212	D00036	52	64	FA 20:4;15OH
PMC3590212	D00037	207	220	FA 20:3;(OH)2
PMC3590212	D00037	188	205	FA 20:3;11OH,12OH
PMC3590212	D00041	42	55	FA 20:3;(OH)2
PMC3590212	D00041	109	119	FA 20:3;Ep
PMC3590212	D00041	188	199	FA 18:2;9OH
PMC3590212	D00041	277	289	FA 18:2;9oxo
PMC3590212	D00042	66	76	FA 18:2;OH
PMC3590212	D00045	47	57	FA 20:3;Ep
PMC3590212	D00046	143	153	FA 18:2;OH
PMC3590212	R01014	77	90	FA 20:3;(OH)2
PMC3590212	R01014	58	75	FA 20:3;11OH,12OH
PMC3590212	R01014	178	190	FA 20:4;15OH
PMC3590212	R01014	93	104	FA 18:2;9OH
PMC3590212	R01014	119	131	FA 18:2;9oxo
PMC3590212	R01015	30	37	FA 20:5
PMC3596408	D00002	227	234	FAL 7:0
PMC3596408	D00002	239	246	FAL 3:0
PMC3596408	D00003	68	74	FA 4:0
PMC3596408	D00003	87	93	FA 6:0
PMC3596408	D00003	76	82	FA 5:0
PMC3596408	D00003	60	66	FA 3:0
PMC3596408	D00005	125	132	FA 10:0
PMC3596408	D00007	124	130	FA 3:0
PMC3596408	D00012	164	170	FA 3:0
PMC3596894	R04007	0	9	ST 27:1;O
PMC3601443	A00000	0	12	FA 20:4;20OH
PMC3601443	A01001	85	95	FA 20:4;OH
PMC3601443	A01002	100	110	FA 20:4;OH
PMC3601443	A02001	53	63	FA 20:4;OH
PMC3601443	A02002	9	19	FA 20:4;OH
PMC3601443	A03000	99	109	FA 20:4;OH
PMC3601443	A04000	57	67	FA 20:4;OH
PMC3601443	A04000	0	12	FA 20:4;20OH
PMC3601443	A05006	31	41	FA 20:4;OH
PMC3601443	A05007	0	10	FA 20:4;OH
PMC3601443	A05008	131	141	FA 20:4;OH
PMC3601443	A05009	66	76	FA 20:4;OH
PMC3601443	A05010	57	67	FA 20:4;OH
PMC3601443	D00000	117	127	FA 20:4;OH
PMC3601443	D00000	117	127	FA 20:4;OH
PMC3601443	D00000	117	127	FA 20:4;OH
PMC3601443	D00001	103	113	FA 20:4;OH
PMC3601443	D00001	103	113	FA 20:4;OH
PMC3601443	D00004	151	161	FA 20:4;OH
PMC3601443	D00009	74	84	FA 20:4;OH
PMC3601443	D00010	0	10	FA 20:4;OH
PMC3601443	D00010	0	10	FA 20:4;OH
PMC3601443	D00011	140	150	FA 20:4;OH
PMC3601443	D00012	40	50	FA 20:4;OH
PMC3601443	D00012	40	50	FA 20:4;OH
PMC3601443	D00013	95	105	FA 20:4;OH
PMC3601443	D00014	124	134	FA 20:4;OH
PMC3601443	M01000	9	19	FA 20:4;OH
PMC3601443	M02001	0	10	FA 20:4;OH
PMC3601443	M05002	241	251	FA 20:4;OH
PMC3601443	M05007	159	169	FA 20:4;OH
PMC3601443	M05007	159	169	FA 20:4;OH
PMC3601443	M06002	75	85	FA 20:4;OH
PMC3601443	R00000	80	90	FA 20:4;OH
PMC3601443	R01000	63	73	FA 20:4;OH
PMC3601443	R02000	80	90	FA 20:4;OH
PMC3601443	R02001	124	134	FA 20:4;OH
PMC3601443	R02004	123	133	FA 20:4;OH
PMC3601443	R03000	21	31	FA 20:4;OH
PMC3601443	R03003	0	10	FA 20:4;OH
PMC3615021	R02002	271	278	FA 20:0
PMC3616116	M03002	0	9	ST 27:1;O
PMC3650341	A00009	45	53	LPC 16:1
PMC3650341	D00016	133	141	LPC 16:0
PMC3650341	D00035	88	96	LPC 16:0
PMC3650341	D00035	108	116	LPC 16:1
PMC3650341	D00035	98	106	LPC 18:0
PMC3650341	D00038	37	45	LPC 16:1
PMC3650341	R00089	120	128	LPC 16:0
PMC3650341	R00089	110	118	LPC 16:1
PMC3650341	R00089	100	108	LPC 18:0
PMC3650341	R00116	23	31	LPC 16:1
PMC3650341	R07007	120	128	LPC 16:0
PMC3650341	R07007	110	118	LPC 16:1
PMC3650341	R07007	100	108	LPC 18:0
PMC3650341	R09002	23	31	LPC 16:1
PMC3655955	D00019	16	28	FA 21:0;5oxo
PMC3655955	D00027	35	47	FA 21:0;5oxo
PMC3655955	D00044	58	70	FA 21:0;5oxo
PMC3655955	R01007	43	55	FA 21:0;5oxo
PMC3655987	R01014	96	102	FA 3:0
PMC3661207	A02003	0	9	ST 27:1;O
PMC3661207	R01001	0	9	ST 27:1;O
PMC3663699	R02008	48	77	PE P-18:0/20:4(5Z,8Z,11Z,14Z)
PMC3663699	R02013	54	81	PI 18:0/20:4(5Z,8Z,11Z,14Z)
PMC3663699	R02020	54	81	PI 18:0/20:4(5Z,8Z,11Z,14Z)
PMC3686146	A00005	161	168	PC 16:0
PMC3686146	R02010	691	698	PC 16:0
PMC3686146	R02031	59	67	LPC 18:0
PMC3719870	D00030	67	78	FA 20:0;3OH
PMC3719870	D00033	153	170	CerP 18:1;O2/12:0
PMC3719870	D00033	139	147	LPC 20:1
PMC3719870	D00033	126	134	LPC 20:4
PMC3719870	D00033	175	187	PE 20:4/18:1
PMC3726671	D00012	121	128	PC 38:4
PMC3726671	D00012	112	119	PC 40:6
PMC3726671	D00012	103	110	PC 40:7
PMC3726671	D00012	137	147	SM 36:3;O2
PMC3726671	D00016	17	27	SM 36:3;O2
PMC3726671	D00019	158	173	SM 18:1;O2/18:2
PMC3726671	D00019	139	154	SM 18:2;O2/18:1
PMC3726671	D00023	281	297	Cer 18:2;O2/18:1
PMC3726671	D00024	46	61	SM 18:2;O2/18:1
PMC3726671	D00028	20	35	SM 18:2;O2/18:1
PMC3726671	D00030	143	150	PC 38:4
PMC3726671	D00030	50	57	PC 40:6
PMC3726671	D00030	62	69	PC 40:7
PMC3726671	D00050	106	113	PC 38:4
PMC3726671	D00050	249	256	PC 40:7
PMC3726671	D00050	249	256	PC 40:7
PMC3726671	D00053	37	44	PC 40:7
PMC3726671	D00055	59	66	PC 44:9
PMC3726671	D01002	12	27	SM 18:2;O2/18:1
PMC3726671	M04000	191	207	Cer 18:1;O2/17:0
PMC3726671	M04000	223	235	PA 17:0/17:0
PMC3726671	M04000	135	147	LPC 17:0/0:0
PMC3726671	M04000	149	161	PC 17:0/17:0
PMC3726671	M04000	23	35	PC 18:0/18:2
PMC3726671	M04000	23	35	PC 18:0/18:2
PMC3726671	M04000	107	119	PC 18:0/20:4
PMC3726671	M04000	121	133	PC 18:0/22:6
PMC3726671	M04000	163	175	PE 17:0/17:0
PMC3726671	M04000	177	189	PG 17:0/17:0
PMC3726671	M04000	209	221	PS 17:0/17:0
PMC3726671	M04001	46	62	DG 17:0/17:0/0:0
PMC3726671	M04001	21	36	MG 17:0/0:0/0:0
PMC3726671	M04001	64	81	TG 17:0/17:0/17:0
PMC3726671	M05013	107	123	Cer 18:1;O2/17:0
PMC3726671	M05013	186	202	DG 17:0/17:0/0:0
PMC3726671	M05013	161	176	MG 17:0/0:0/0:0
PMC3726671	M05013	139	151	PA 17:0/17:0
PMC3726671	M05013	51	63	LPC 17:0/0:0
PMC3726671	M05013	65	77	PC 17:0/17:0
PMC3726671	M05013	79	91	PE 17:0/17:0
PMC3726671	M05013	93	105	PG 17:0/17:0
PMC3726671	M05013	125	137	PS 17:0/17:0
PMC3726671	M05013	207	224	TG 17:0/17:0/17:0
PMC3726671	M05022	20	32	PC 18:0/18:2
PMC3726671	M05022	20	32	PC 18:0/18:2
PMC3726671	M05022	98	110	PC 18:0/20:4
PMC3726671	M05022	116	128	PC 18:0/22:6
PMC3726671	M05031	80	90	SM 36:2;O2
PMC3726671	M05031	80	90	SM 36:2;O2
PMC3726671	M05033	83	95	PC 18:0/20:4
PMC3726671	M05033	100	112	PC 18:0/22:6
PMC3726671	M05033	69	81	PC 18:1/18:1
PMC3726671	M05035	0	12	PC 18:1/20:3
PMC3726671	M05035	17	29	PC 18:1/22:5
PMC3726671	M05036	0	12	PC 18:1/22:6
PMC3726671	M05036	51	66	SM 18:1;O2/18:2
PMC3726671	M05037	73	85	PC 18:1/20:3
PMC3726671	M05037	87	99	PC 18:1/22:5
PMC3726671	M05037	101	113	PC 18:1/22:6
PMC3726671	M05037	118	133	SM 18:1;O2/18:2
PMC3726671	M05038	71	83	PC 18:0/20:4
PMC3726671	M05038	54	66	PC 18:0/22:6
PMC3726671	M05041	146	158	PC 18:1/20:3
PMC3726671	M05041	30	37	PC 38:4
PMC3726671	M05044	64	76	PC 18:0/20:4
PMC3726671	M05044	28	35	PC 38:4
PMC3726671	M05045	92	104	PC 18:1/22:5
PMC3726671	M05045	109	121	PC 20:2/20:4
PMC3726671	M05045	47	54	PC 40:6
PMC3726671	M05046	90	102	PC 18:1/22:5
PMC3726671	M05046	107	119	PC 20:2/20:4
PMC3726671	M05048	64	76	PC 18:0/22:6
PMC3726671	M05048	28	35	PC 40:6
PMC3726671	M05049	61	73	PC 18:1/22:6
PMC3726671	M05049	23	30	PC 40:7
PMC3726671	M05050	49	56	PC 40:7
PMC3726671	M05052	29	39	SM 36:3;O2
PMC3726671	M05053	28	35	PC 44:9
PMC3726671	M06000	21	33	PC 18:0/18:2
PMC3726671	M06000	21	33	PC 18:0/18:2
PMC3726671	M06000	99	111	PC 18:0/20:4
PMC3726671	M06000	117	129	PC 18:0/22:6
PMC3726671	M06009	80	90	SM 36:2;O2
PMC3726671	M06009	80	90	SM 36:2;O2
PMC3726671	M06011	83	95	PC 18:0/20:4
PMC3726671	M06011	100	112	PC 18:0/22:6
PMC3726671	M06011	69	81	PC 18:1/18:1
PMC3726671	M06013	0	12	PC 18:1/20:3
PMC3726671	M06013	17	29	PC 18:1/22:5
PMC3726671	M06014	0	12	PC 18:1/22:6
PMC3726671	M06014	51	66	SM 18:1;O2/18:2
PMC3726671	M06015	73	85	PC 18:1/20:3
PMC3726671	M06015	87	99	PC 18:1/22:5
PMC3726671	M06015	101	113	PC 18:1/22:6
PMC3726671	M06015	118	133	SM 18:1;O2/18:2
PMC3726671	M06016	71	83	PC 18:0/20:4
PMC3726671	M06016	54	66	PC 18:0/22:6
PMC3726671	M06019	146	158	PC 18:1/20:3
PMC3726671	M06019	30	37	PC 38:4
PMC3726671	M06022	64	76	PC 18:0/20:4
PMC3726671	M06022	28	35	PC 38:4
PMC3726671	M06023	92	104	PC 18:1/22:5
PMC3726671	M06023	109	121	PC 20:2/20:4
PMC3726671	M06023	47	54	PC 40:6
PMC3726671	M06024	90	102	PC 18:1/22:5
PMC3726671	M06024	107	119	PC 20:2/20:4
PMC3726671	M06026	64	76	PC 18:0/22:6
PMC3726671	M06026	28	35	PC 40:6
PMC3726671	M06027	61	73	PC 18:1/22:6
PMC3726671	M06027	23	30	PC 40:7
PMC3726671	M06028	49	56	PC 40:7
PMC3726671	M06030	29	39	SM 36:3;O2
PMC3726671	M06031	28	35	PC 44:9
PMC3726671	R02019	9	19	SM 36:3;O2
PMC3726671	R02034	29	36	PC 40:7
PMC3726671	R02034	14	24	SM 36:3;O2
PMC3726671	R02037	0	7	PC 40:7
PMC3726671	R02037	16	26	SM 36:3;O2
PMC3726671	R02040	76	83	PC 40:7
PMC3726671	R02040	61	71	SM 36:3;O2
PMC3734953	M00003	259	266	FA 17:0
PMC3734953	M00004	178	194	Cer 18:1;O2/17:0
PMC3734953	R00014	154	171	TG 17:2/17:2/18:0
PMC3734953	R00024	128	140	PC 19:0/15:1
PMC3734953	R00024	95	114	SM(1) 18:0;3OH/16:0
PMC3734953	R00025	21	33	PE 20:3/18:1
PMC3734953	R00026	22	38	Cer 18:0;O2/24:1
PMC3734953	R00026	57	74	TG 17:2/17:2/18:0
PMC3734953	R00062	112	124	PC 19:0/15:1
PMC3734953	R01009	154	171	TG 17:2/17:2/18:0
PMC3734953	R01019	128	140	PC 19:0/15:1
PMC3734953	R01019	95	114	SM(1) 18:0;3OH/16:0
PMC3734953	R01020	21	33	PE 20:3/18:1
PMC3734953	R01021	22	38	Cer 18:0;O2/24:1
PMC3734953	R01021	57	74	TG 17:2/17:2/18:0
PMC3734953	R03024	112	124	PC 19:0/15:1
PMC3734953	R05017	39	56	TG 17:2/17:2/18:0
PMC3734953	R05018	75	87	PC 19:0/15:1
PMC3734953	R05026	25	37	PC 19:0/15:1
PMC3734953	R05026	70	82	PE 20:3/18:1
PMC3734953	R05027	24	40	Cer 18:0;O2/24:1
PMC3734953	R05027	87	104	TG 17:2/17:2/18:0
PMC3734953	R05027	52	69	TG 17:2/17:2/18:2
PMC3734953	R06010	39	56	TG 17:2/17:2/18:0
PMC3734953	R06011	75	87	PC 19:0/15:1
PMC3734953	R06019	25	37	PC 19:0/15:1
PMC3734953	R06019	70	82	PE 20:3/18:1
PMC3734953	R06020	24	40	Cer 18:0;O2/24:1
PMC3734953	R06020	87	104	TG 17:2/17:2/18:0
PMC3734953	R06020	52	69	TG 17:2/17:2/18:2
PMC3734953	R09030	278	289	FA 20:0;3OH
PMC3734953	R09030	269	276	FA 16:0
PMC3735522	R02007	18	24	FA 3:0
PMC3741366	A00003	209	216	FA 22:6
PMC3741366	A00003	191	198	FA 20:5
PMC3741366	D00031	75	85	FA 20:4;OH
PMC3741366	D00033	20	44	FA 20:4(6,8,10,14);(OH)2
PMC3741366	D00034	28	52	FA 20:4(6,8,10,14);(OH)2
PMC3741366	M06024	768	778	FA 20:4;OH
PMC3741366	M06024	340	350	FA 20:5;OH
PMC3741366	M06024	768	778	FA 20:4;OH
PMC3741366	M06024	240	250	FA 18:2;OH
PMC3741366	M06024	340	350	FA 20:5;OH
PMC3741366	M06024	768	778	FA 20:4;OH
PMC3741366	M06024	340	350	FA 20:5;OH
PMC3741366	M06024	768	778	FA 20:4;OH
PMC3741366	M06024	340	350	FA 20:5;OH
PMC3741366	M06024	768	778	FA 20:4;OH
PMC3741366	M06024	768	778	FA 20:4;OH
PMC3741366	M06024	240	250	FA 18:2;OH
PMC3741366	M10007	768	778	FA 20:4;OH
PMC3741366	M10007	340	350	FA 20:5;OH
PMC3741366	M10007	768	778	FA 20:4;OH
PMC3741366	M10007	240	250	FA 18:2;OH
PMC3741366	M10007	340	350	FA 20:5;OH
PMC3741366	M10007	768	778	FA 20:4;OH
